CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio,Cluster
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0,30-45,High,Mid,Medium,101132.386,Premium,1,0.56,0
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,0,<30,High,Long,High,84083.132,High,1,2.19,0
850,France,Male,58,8,156652.13,1,0,0,25899.21,1,46-60,High,Long,High,87695.82800000001,High,0,6.05,3
732,France,Female,36,9,0.0,1,0,0,3749.0,1,30-45,High,Long,Zero,2924.7,Low,0,0.0,2
693,France,Male,40,4,130661.96,1,1,1,101918.96,0,30-45,Medium,Mid,High,96706.668,High,1,1.28,0
576,France,Female,50,8,0.0,2,1,1,57802.62,0,46-60,Low,Long,Zero,18940.786,Low,2,0.0,1
643,France,Male,37,6,0.0,2,0,0,142454.77,0,30-45,Medium,Mid,Zero,43936.431,Medium,0,0.0,2
757,France,Male,47,3,130747.1,1,1,0,143829.54,0,46-60,High,Mid,High,109122.412,Premium,0,0.91,3
569,Germany,Male,30,6,106629.49,1,0,1,44114.88,0,<30,Low,Mid,Medium,67749.209,Medium,1,2.42,0
772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0,30-45,High,Mid,Medium,112699.42,Premium,1,0.6,0
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,0,<30,Low,Long,High,118776.564,Premium,1,0.75,0
608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0,<30,Medium,Mid,Medium,63879.89,Medium,1,1.97,0
794,France,Male,33,0,0.0,2,0,0,178122.71,0,30-45,High,New,Zero,53436.813,Medium,0,0.0,2
593,France,Male,50,6,171740.69,1,0,0,20893.61,0,46-60,Medium,Mid,High,93338.428,High,0,8.22,3
597,Spain,Male,38,1,0.0,2,1,0,41303.29,0,30-45,Medium,New,Zero,12590.987,Low,0,0.0,2
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,30-45,Low,Long,Medium,111800.765,Premium,1,0.5,0
692,Germany,Male,24,2,120596.93,1,0,1,180490.53,0,<30,Medium,New,Medium,114845.624,Premium,1,0.67,0
697,France,Female,48,1,0.0,2,1,1,87400.53,0,46-60,Medium,New,Zero,26420.159,Low,2,0.0,1
768,France,Male,29,2,95984.69,2,1,1,73686.75,0,<30,High,New,Medium,70498.37,Medium,2,1.3,0
802,France,Male,38,1,142557.11,1,1,1,172497.73,0,30-45,High,New,High,123227.874,Premium,1,0.83,0
584,France,Male,47,5,0.0,2,1,0,89286.29,0,46-60,Medium,Mid,Zero,27785.887,Low,0,0.0,2
614,Spain,Male,66,2,0.0,2,0,1,180082.7,0,60+,Medium,New,Zero,54424.810000000005,Medium,2,0.0,1
850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1,30-45,High,Mid,High,79652.755,High,0,6.5,3
671,France,Female,38,6,132129.72,1,0,1,76068.95,0,30-45,Medium,Mid,High,90085.545,High,1,1.74,0
626,France,Female,52,0,0.0,2,1,0,32159.46,1,46-60,Medium,New,Zero,9647.838,Low,0,0.0,2
770,France,Female,68,2,183555.24,1,0,0,159557.28,1,60+,High,New,High,140044.804,Premium,0,1.15,3
633,France,Male,38,2,91902.56,2,1,1,107673.35,0,30-45,Medium,New,Medium,78653.285,High,2,0.85,0
663,France,Male,40,6,156218.19,1,0,1,33607.72,0,30-45,Medium,Mid,High,89391.41100000001,High,1,4.65,0
581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1,30-45,Medium,Mid,Medium,89940.48000000001,High,0,0.66,3
561,Germany,Female,45,2,168085.38,2,0,1,115719.08,0,30-45,Low,New,High,119158.414,Premium,2,1.45,0
479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1,46-60,Low,New,Medium,79895.833,High,0,1.25,3
769,France,Female,31,6,117852.26,2,1,0,147668.64,0,30-45,High,Mid,Medium,104426.722,Premium,0,0.8,3
659,Spain,Male,60,2,0.0,1,1,0,177480.45,1,46-60,Medium,New,Zero,53644.135,Medium,0,0.0,2
590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0,46-60,Medium,Long,Medium,101518.437,Premium,2,0.44,0
560,France,Male,50,3,0.0,2,1,0,84531.79,0,46-60,Low,Mid,Zero,25959.537,Low,0,0.0,2
437,Germany,Male,35,6,126803.34,2,1,1,161133.4,0,30-45,Low,Mid,High,112941.69,Premium,2,0.79,0
661,France,Female,34,0,0.0,2,1,0,185555.63,0,30-45,Medium,New,Zero,55666.689,Medium,0,0.0,2
677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0,30-45,Medium,Long,Medium,46325.992,Medium,0,2.08,2
560,France,Female,31,3,115141.18,1,1,0,39806.75,0,30-45,Low,Mid,Medium,70112.61499999999,Medium,0,2.89,3
578,France,Female,35,2,0.0,2,0,1,26389.92,0,30-45,Low,New,Zero,8316.975999999999,Low,2,0.0,1
421,Spain,Male,34,6,90723.36,1,1,1,12162.76,0,30-45,Low,Mid,Medium,50210.508,Medium,1,7.46,0
492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0,46-60,Low,New,High,126196.107,Premium,2,0.9,0
545,France,Female,32,6,0.0,2,1,1,52067.37,0,30-45,Low,Mid,Zero,16820.211,Low,2,0.0,1
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,30-45,Medium,Long,Medium,104378.153,Premium,0,0.51,3
624,Spain,Female,34,6,0.0,1,1,0,582.59,1,30-45,Medium,Mid,Zero,1374.777,Low,0,0.0,2
577,Spain,Male,28,7,0.0,1,1,0,143274.41,0,<30,Low,Long,Zero,44382.323,Medium,0,0.0,2
704,France,Male,31,5,132084.66,3,1,1,54474.48,1,30-45,Medium,Mid,High,83384.674,High,3,2.42,1
523,France,Male,45,5,0.0,2,1,1,121428.2,0,30-45,Low,Mid,Zero,37428.46,Low,2,0.0,1
793,France,Male,35,2,0.0,2,1,1,79704.12,0,30-45,High,New,Zero,24311.236,Low,2,0.0,1
564,France,Female,53,2,45472.28,1,1,1,41055.71,1,46-60,Low,New,Low,35452.853,Low,1,1.11,1
711,France,Male,33,1,0.0,1,0,0,41590.4,0,30-45,Medium,New,Zero,12677.12,Low,0,0.0,2
791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1,30-45,High,Long,High,83320.834,High,0,2.41,3
629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0,30-45,Medium,Long,Medium,86590.346,High,0,1.63,3
729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1,30-45,High,Mid,High,120401.085,Premium,1,0.69,0
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1,30-45,Medium,Long,Medium,94937.54,High,0,0.86,3
695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0,30-45,Medium,Mid,Medium,33933.791,Low,1,52.67,1
847,Spain,Male,31,5,0.0,2,1,1,76326.67,0,30-45,High,Mid,Zero,23898.001,Low,2,0.0,1
704,France,Male,47,5,0.0,2,1,1,145338.61,0,46-60,Medium,Mid,Zero,44601.58299999999,Medium,2,0.0,1
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,0,30-45,Medium,Mid,High,95793.573,High,2,2.7,0
692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,<30,Medium,Mid,Zero,42464.07199999999,Medium,0,0.0,2
720,France,Female,34,3,118307.57,2,1,1,136120.29,0,30-45,Medium,Mid,Medium,100589.872,Premium,2,0.87,0
577,France,Male,41,6,0.0,1,1,1,167621.18,0,30-45,Low,Mid,Zero,51486.354,Medium,1,0.0,1
710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0,<30,Medium,Long,Medium,104932.571,Premium,0,0.59,3
716,France,Female,38,1,0.0,2,1,1,99661.46,0,30-45,Medium,New,Zero,30098.438,Low,2,0.0,1
410,France,Male,33,6,125789.69,1,0,0,66333.56,1,30-45,Low,Mid,High,83994.913,High,0,1.9,3
584,Germany,Female,36,4,109646.83,1,1,1,70240.79,0,30-45,Medium,Mid,Medium,76695.652,High,1,1.56,0
792,France,Male,30,1,127187.86,1,1,1,113553.42,0,<30,High,New,High,97859.956,Premium,1,1.12,0
605,France,Female,36,6,0.0,1,0,1,690.84,0,30-45,Medium,Mid,Zero,1407.252,Low,1,0.0,1
486,Spain,Male,24,1,0.0,1,1,0,98802.76,0,<30,Low,New,Zero,29840.828,Low,0,0.0,2
615,France,Male,41,4,130385.82,1,0,1,130661.95,0,30-45,Medium,Mid,High,105191.495,Premium,1,1.0,0
676,France,Male,23,1,107787.47,1,0,1,116378.82,0,<30,Medium,New,Medium,89007.381,High,1,0.93,0
571,France,Male,34,1,99325.04,2,0,1,186052.15,0,30-45,Low,New,Medium,105678.165,Premium,2,0.53,0
850,France,Female,37,9,0.0,1,0,0,100101.06,0,30-45,High,Long,Zero,31830.318,Low,0,0.0,2
717,France,Male,48,7,123764.95,1,1,1,169952.82,0,46-60,Medium,Long,Medium,114268.321,Premium,1,0.73,0
642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1,30-45,Medium,Long,High,84269.843,High,0,2.08,3
780,Spain,Male,47,7,86006.21,1,1,1,37973.13,0,46-60,High,Long,Medium,55795.044,Medium,1,2.26,0
492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0,30-45,Low,Long,Medium,86826.658,High,0,0.3,3
760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0,<30,High,Mid,Medium,78704.012,High,2,1.2,0
500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0,30-45,Low,New,Medium,95555.917,High,1,0.65,0
654,Spain,Female,36,2,0.0,2,1,1,146652.11,0,30-45,Medium,New,Zero,44395.633,Medium,2,0.0,1
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,<30,Medium,Mid,High,87937.972,High,0,3.24,3
367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1,30-45,Low,Mid,Medium,98649.159,Premium,0,0.55,3
799,Spain,Male,38,2,0.0,2,1,1,59297.34,0,30-45,High,New,Zero,18189.202,Low,2,0.0,1
434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,60+,Low,Long,Medium,99303.099,Premium,0,0.95,3
719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,30-45,Medium,Long,Zero,24279.281,Low,0,0.0,2
641,France,Female,37,2,0.0,2,1,0,3939.87,0,30-45,Medium,New,Zero,1581.961,Low,0,0.0,2
461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,<30,Low,Mid,Zero,5791.887,Low,2,0.0,1
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0,<30,High,Mid,High,94907.322,High,0,2.63,3
588,France,Male,31,4,99607.37,2,0,1,35877.03,0,30-45,Medium,Mid,Medium,61366.794,Medium,2,2.78,1
621,France,Male,27,4,137003.68,1,1,0,21254.06,0,<30,Medium,Mid,High,75678.05799999999,High,0,6.45,3
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,46-60,High,Mid,Medium,69375.957,Medium,1,5.01,0
681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0,30-45,Medium,New,Medium,57365.17,Medium,0,4.24,2
606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,30-45,Medium,Long,High,105686.044,Premium,0,1.74,3
542,Spain,Male,37,8,0.0,1,1,1,807.06,0,30-45,Low,Long,Zero,1842.118,Low,1,0.0,1
713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0,<30,Medium,Long,High,111721.37,Premium,1,1.21,0
597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,30-45,Medium,New,Zero,1810.198,Low,2,0.0,1
635,France,Male,27,3,127009.83,1,1,0,161909.95,0,<30,Medium,Mid,High,112677.9,Premium,0,0.78,3
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1,60+,Medium,New,Medium,89685.863,High,1,1.38,0
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,30-45,Low,New,High,90553.903,High,0,61.44,3
759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,30-45,High,Long,Zero,31326.022,Low,2,0.0,1
757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,30-45,High,New,High,112811.276,Premium,0,0.78,3
564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,30-45,Low,New,High,84414.989,High,1,1.72,0
561,France,Female,22,6,186788.96,2,1,0,73286.8,0,<30,Low,Mid,High,116580.52,Premium,0,2.55,3
702,France,Male,40,3,148556.74,1,0,1,146056.29,0,30-45,Medium,Mid,High,118695.257,Premium,1,1.02,0
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,30-45,Medium,Long,High,116224.241,Premium,0,0.77,3
707,France,Female,46,7,127476.73,2,1,1,146011.55,0,46-60,Medium,Long,High,108941.83,Premium,2,0.87,0
610,France,Female,27,9,159561.93,1,0,1,103381.47,0,<30,Medium,Long,High,112595.406,Premium,1,1.54,0
744,France,Male,42,1,112419.92,1,1,1,83022.92,0,30-45,High,New,Medium,81316.836,High,1,1.35,0
598,France,Male,28,8,129991.76,2,0,1,46041.08,0,<30,Medium,Long,High,80408.204,High,2,2.82,0
562,Spain,Male,36,5,0.0,1,0,1,182843.24,0,30-45,Low,Mid,Zero,55852.972,Medium,1,0.0,1
621,Spain,Female,59,2,0.0,2,1,1,171364.18,0,46-60,Medium,New,Zero,51809.25399999999,Medium,2,0.0,1
659,France,Female,50,3,0.0,1,1,0,183399.12,1,46-60,Medium,Mid,Zero,55619.736,Medium,0,0.0,2
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,30-45,High,Mid,Medium,91652.715,High,2,0.58,0
606,France,Female,39,3,0.0,2,1,0,50560.45,1,30-45,Medium,Mid,Zero,15768.134999999998,Low,0,0.0,2
603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0,30-45,Medium,Mid,High,98606.058,Premium,0,2.97,3
506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0,46-60,Low,Mid,High,119286.26499999998,Premium,0,2.43,3
715,France,Male,21,8,0.0,2,1,0,68666.63,0,<30,Medium,Long,Zero,22199.989,Low,0,0.0,2
690,France,Male,47,2,0.0,2,1,0,151375.73,0,46-60,Medium,New,Zero,45812.719000000005,Medium,0,0.0,2
644,France,Female,40,10,139180.97,1,1,1,19959.67,0,30-45,Medium,Long,High,77578.386,High,1,6.97,0
589,France,Male,36,8,114435.47,1,1,0,26955.72,0,30-45,Medium,Long,Medium,66904.451,Medium,0,4.25,3
592,France,Female,66,5,149950.19,1,1,1,76267.59,0,60+,Medium,Mid,High,98855.372,Premium,1,1.97,0
632,France,Male,42,4,126115.6,1,1,0,100998.5,0,30-45,Medium,Mid,High,94157.35,High,0,1.25,3
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0,46-60,Low,Long,Medium,114419.488,Premium,1,0.58,0
588,France,Male,30,3,115007.08,1,0,0,176858.5,0,<30,Medium,Mid,Medium,111161.09,Premium,0,0.65,3
617,France,Male,54,6,102141.9,1,1,1,45325.26,0,46-60,Medium,Mid,Medium,65868.52799999999,Medium,1,2.25,0
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,30-45,Medium,Mid,High,124730.804,Premium,0,0.7,3
810,France,Male,32,9,120879.73,2,0,1,78896.59,0,30-45,High,Long,Medium,85908.842,High,2,1.53,0
767,Spain,Male,47,5,0.0,1,1,0,121964.46,1,46-60,High,Mid,Zero,37589.338,Low,0,0.0,2
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,46-60,Medium,Long,Medium,46504.26,Medium,1,7.39,0
589,Spain,Female,27,4,0.0,2,1,0,144181.48,0,<30,Medium,Mid,Zero,44054.444,Medium,0,0.0,2
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0,30-45,High,Mid,Medium,69064.405,Medium,2,3.56,0
724,France,Female,34,3,132352.69,1,1,0,80320.3,0,30-45,High,Mid,High,90872.435,High,0,1.65,3
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0,30-45,Low,Mid,High,147795.001,Premium,0,0.98,3
580,France,Male,34,6,0.0,2,1,1,160095.31,0,30-45,Low,Mid,Zero,49228.593,Medium,2,0.0,1
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,60+,Low,New,Medium,76453.242,High,2,2.31,0
711,France,Female,29,3,130181.47,2,1,0,31811.44,0,<30,Medium,Mid,High,75234.167,High,0,4.09,3
706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,30-45,Medium,Mid,Medium,76428.749,High,2,0.85,0
703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,30-45,Medium,Mid,Zero,21500.157,Low,2,0.0,1
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0,30-45,Medium,New,High,131685.481,Premium,2,0.75,0
603,France,Male,32,7,0.0,1,1,0,198055.94,1,30-45,Medium,Long,Zero,60816.782,Medium,0,0.0,2
598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0,30-45,Medium,New,Medium,65218.986,Medium,1,2.42,0
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,30-45,High,Mid,Medium,71963.741,Medium,0,1.98,3
687,France,Female,61,7,80538.56,1,1,0,131305.37,1,60+,Medium,Long,Medium,81060.891,High,0,0.61,3
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,30-45,Medium,Mid,Medium,68248.53,Medium,2,2.53,0
605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0,60+,Medium,New,Medium,87056.348,High,1,0.33,0
516,France,Female,40,9,0.0,2,0,1,33266.29,0,30-45,Low,Long,Zero,11779.887,Low,2,0.0,1
572,France,Female,39,2,0.0,2,1,1,555.28,0,30-45,Low,New,Zero,566.584,Low,2,0.0,1
557,France,Male,42,6,177822.03,1,1,0,150944.31,1,30-45,Low,Mid,High,135394.308,Premium,0,1.18,3
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,46-60,Low,Mid,Medium,78123.624,High,0,1.52,3
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,<30,Medium,Long,High,94690.637,High,1,4.69,0
483,France,Male,27,1,77805.66,1,1,1,2101.89,0,<30,Low,New,Medium,39733.397,Low,1,37.02,0
702,France,Male,50,3,0.0,2,0,0,94949.84,0,46-60,Medium,Mid,Zero,29084.952,Low,0,0.0,2
670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1,46-60,Medium,Mid,High,118106.5,Premium,0,1.77,3
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,30-45,High,Mid,Medium,85106.228,High,0,1.66,3
850,France,Female,30,3,0.0,2,1,0,116692.8,0,<30,High,Mid,Zero,35607.84,Low,0,0.0,2
554,France,Female,39,10,160132.75,1,1,0,32824.15,0,30-45,Low,Long,High,91913.62,High,0,4.88,3
588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0,30-45,Medium,Long,Medium,78411.723,High,0,0.5,3
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,30-45,High,Mid,High,116786.359,Premium,2,1.41,0
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1,30-45,High,New,High,72395.23400000001,High,0,6.31,3
582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0,<30,Medium,Long,High,91523.83,High,0,2.83,3
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0,30-45,Medium,Mid,Medium,95171.464,High,1,0.58,0
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,46-60,High,Long,High,117425.628,Premium,0,0.76,3
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0,30-45,Low,Long,Medium,95736.146,High,1,0.69,0
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,30-45,Medium,Mid,Medium,100333.264,Premium,2,0.7,0
649,France,Male,39,3,113096.41,1,1,1,60335.24,0,30-45,Medium,Mid,Medium,75248.777,High,1,1.87,0
679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,30-45,Medium,Long,Zero,50527.187,Medium,2,0.0,1
639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,30-45,Medium,Long,High,123364.663,Premium,0,0.96,3
790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,46-60,High,Long,Medium,115260.824,Premium,1,0.69,0
565,France,Male,32,9,0.0,2,1,0,5388.3,0,30-45,Low,Long,Zero,3416.49,Low,0,0.0,2
478,France,Female,50,2,0.0,1,0,1,93332.64,1,46-60,Low,New,Zero,28399.792,Low,1,0.0,1
825,France,Male,29,3,148874.01,2,0,1,71192.82,0,<30,High,Mid,High,96394.851,High,2,2.09,0
528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0,30-45,Low,New,Medium,85161.942,High,1,0.4,0
577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0,30-45,Low,Mid,Medium,88978.443,High,1,1.0,0
663,France,Male,24,7,0.0,2,1,1,166310.82,0,<30,Medium,Long,Zero,51293.246,Medium,2,0.0,1
505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0,<30,Low,Mid,Medium,96152.906,High,2,0.9,0
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,<30,Medium,Mid,Medium,69007.857,Medium,0,3.87,3
586,France,Female,38,6,0.0,2,1,1,37935.83,0,30-45,Medium,Mid,Zero,12580.749,Low,2,0.0,1
850,France,Female,35,9,0.0,2,0,0,25329.48,0,30-45,High,Long,Zero,9398.844,Low,0,0.0,2
629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0,30-45,Medium,New,Low,32877.804,Low,0,0.72,2
744,France,Male,56,9,0.0,2,1,1,169498.61,0,46-60,High,Long,Zero,52649.58299999999,Medium,2,0.0,1
750,France,Male,36,7,136492.92,3,1,1,26500.29,1,30-45,High,Long,High,77596.547,High,3,5.15,1
637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0,<30,Medium,Mid,Medium,112375.368,Premium,1,0.74,0
575,France,Female,40,1,139532.34,1,1,0,181294.39,0,30-45,Low,New,High,124354.487,Premium,0,0.77,3
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0,46-60,Medium,New,High,96087.453,High,1,8.21,0
571,France,Male,40,5,0.0,2,0,0,72849.29,0,30-45,Low,Mid,Zero,22854.787,Low,0,0.0,2
590,France,Male,41,1,89086.31,1,1,0,24499.97,0,30-45,Medium,New,Medium,52093.146,Medium,0,3.64,3
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0,30-45,Medium,Mid,Medium,78370.211,High,0,0.97,3
640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0,<30,Medium,Mid,Low,59532.623,Medium,1,0.23,0
670,France,Male,38,7,0.0,2,1,1,77864.41,0,30-45,Medium,Long,Zero,24759.323,Low,2,0.0,1
737,France,Female,33,4,0.0,2,1,0,115115.32,0,30-45,High,Mid,Zero,35334.596,Low,0,0.0,2
555,Spain,Male,32,10,0.0,2,0,1,168605.96,0,30-45,Low,Long,Zero,52581.78799999999,Medium,2,0.0,1
742,France,Male,33,6,0.0,2,0,0,38550.4,0,30-45,High,Mid,Zero,12765.12,Low,0,0.0,2
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1,30-45,Medium,New,High,118338.773,Premium,0,0.87,3
560,France,Female,35,1,0.0,2,1,0,3701.63,0,30-45,Low,New,Zero,1310.489,Low,0,0.0,2
654,France,Male,38,8,0.0,2,1,0,88659.44,0,30-45,Medium,Long,Zero,28197.832,Low,0,0.0,2
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0,30-45,High,New,Medium,50924.158,Medium,2,1.68,1
611,France,Female,53,7,0.0,2,0,1,156495.39,1,46-60,Medium,Long,Zero,48348.617000000006,Medium,2,0.0,1
559,Spain,Male,34,0,0.0,1,1,0,182988.94,0,30-45,Low,New,Zero,54896.682,Medium,0,0.0,2
481,France,Male,37,8,152303.66,2,1,1,175082.2,0,30-45,Low,Long,High,130276.49,Premium,2,0.87,0
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0,30-45,High,Mid,High,125595.737,Premium,0,1.07,3
675,France,Male,32,1,0.0,3,1,0,85901.09,0,30-45,Medium,New,Zero,25970.327,Low,0,0.0,2
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0,30-45,High,New,Medium,109755.566,Premium,0,0.5,3
610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0,46-60,Medium,Mid,Medium,91835.327,High,0,1.08,3
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,30-45,Low,Long,High,111302.68,Premium,2,1.11,0
624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0,30-45,Medium,Mid,High,106964.253,Premium,0,1.43,3
709,France,Female,36,8,0.0,2,1,1,69676.55,0,30-45,Medium,Long,Zero,22502.965,Low,2,0.0,1
605,France,Female,34,2,0.0,1,0,0,35982.42,0,30-45,Medium,New,Zero,11194.726,Low,0,0.0,2
706,Spain,Male,53,7,0.0,2,0,1,117939.17,0,46-60,Medium,Long,Zero,36781.751,Low,2,0.0,1
567,Spain,Male,40,8,28649.64,1,1,1,95140.62,0,30-45,Low,Long,Low,44467.006,Medium,1,0.3,1
747,France,Female,21,4,81025.6,2,1,0,167682.57,0,<30,High,Mid,Medium,91617.571,High,0,0.48,3
664,France,Male,57,1,0.0,2,1,1,56562.57,0,46-60,Medium,New,Zero,17168.771,Low,2,0.0,1
711,France,Female,39,3,152462.79,1,1,0,90305.97,0,30-45,Medium,Mid,High,103923.186,Premium,0,1.69,3
609,France,Male,25,10,0.0,1,0,1,109895.16,0,<30,Medium,Long,Zero,34968.548,Low,1,0.0,1
632,Spain,Male,28,7,155519.59,1,1,0,1843.24,0,<30,Medium,Long,High,79712.76699999999,High,0,84.37,3
725,France,Female,36,1,118851.05,1,1,1,102747.02,0,30-45,High,New,Medium,90449.631,High,1,1.16,0
850,France,Female,34,9,92899.27,2,1,0,97465.89,0,30-45,High,Long,Medium,77489.402,High,0,0.95,3
682,France,Male,40,4,0.0,1,0,1,105352.55,0,30-45,Medium,Mid,Zero,32405.765,Low,1,0.0,1
797,France,Male,37,4,75263.7,1,1,0,85801.77,0,30-45,High,Mid,Medium,64172.381,Medium,0,0.88,3
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0,30-45,Medium,New,High,94963.17,High,1,2.13,0
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,30-45,High,Mid,Medium,107404.038,Premium,0,0.6,3
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0,<30,High,Mid,Medium,52627.55,Medium,1,4.2,0
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0,30-45,Medium,New,High,133766.801,Premium,0,1.15,3
722,France,Male,40,6,0.0,2,1,1,111893.09,0,30-45,High,Mid,Zero,34767.927,Low,2,0.0,1
692,France,Female,34,7,0.0,2,1,0,195074.62,0,30-45,Medium,Long,Zero,59922.386,Medium,0,0.0,2
584,France,Female,35,2,114321.28,2,0,0,15959.01,0,30-45,Medium,New,Medium,62348.343,Medium,0,7.16,3
644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1,46-60,Medium,Mid,Medium,70368.67199999999,Medium,0,1.32,3
598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1,46-60,Medium,Mid,Medium,64437.077,Medium,3,1.38,1
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,46-60,High,Long,Medium,51515.91,Medium,1,3.6,0
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1,46-60,Medium,Mid,Medium,62460.777,Medium,1,0.84,0
850,France,Female,39,2,0.0,2,1,0,179451.42,0,30-45,High,New,Zero,54235.426,Medium,0,0.0,2
521,France,Male,43,8,0.0,1,1,1,93180.09,0,30-45,Low,Long,Zero,29554.027,Low,1,0.0,1
