CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1,<30,Medium,Mid,High,87937.972,High,0,3.24
367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1,30-45,Low,Mid,Medium,98649.159,Premium,0,0.55
799,Spain,Male,38,2,0.0,2,1,1,59297.34,0,30-45,High,New,Zero,18189.201999999997,Low,2,0.0
434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0,60+,Low,Long,Medium,99303.09899999999,Premium,0,0.95
719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,30-45,Medium,Long,Zero,24279.281,Low,0,0.0
641,France,Female,37,2,0.0,2,1,0,3939.87,0,30-45,Medium,New,Zero,1581.961,Low,0,0.0
461,Spain,Female,25,6,0.0,2,1,1,15306.29,0,<30,Low,Mid,Zero,5791.887,Low,2,0.0
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0,<30,High,Mid,High,94907.32199999999,High,0,2.63
588,France,Male,31,4,99607.37,2,0,1,35877.03,0,30-45,Medium,Mid,Medium,61366.793999999994,Medium,2,2.78
621,France,Male,27,4,137003.68,1,1,0,21254.06,0,<30,Medium,Mid,High,75678.05799999999,High,0,6.45
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1,46-60,High,Mid,Medium,69375.957,Medium,1,5.01
681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0,30-45,Medium,New,Medium,57365.17,Medium,0,4.24
606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,30-45,Medium,Long,High,105686.044,Premium,0,1.74
542,Spain,Male,37,8,0.0,1,1,1,807.06,0,30-45,Low,Long,Zero,1842.118,Low,1,0.0
713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0,<30,Medium,Long,High,111721.37,Premium,1,1.21
597,Spain,Female,33,2,0.0,2,1,1,4700.66,0,30-45,Medium,New,Zero,1810.1979999999999,Low,2,0.0
635,France,Male,27,3,127009.83,1,1,0,161909.95,0,<30,Medium,Mid,High,112677.9,Premium,0,0.78
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1,60+,Medium,New,Medium,89685.863,High,1,1.38
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1,30-45,Low,New,High,90553.903,High,0,61.44
759,Spain,Male,31,8,0.0,2,1,1,99086.74,0,30-45,High,Long,Zero,31326.022,Low,2,0.0
757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0,30-45,High,New,High,112811.276,Premium,0,0.78
564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,30-45,Low,New,High,84414.989,High,1,1.72
561,France,Female,22,6,186788.96,2,1,0,73286.8,0,<30,Low,Mid,High,116580.51999999999,Premium,0,2.55
702,France,Male,40,3,148556.74,1,0,1,146056.29,0,30-45,Medium,Mid,High,118695.257,Premium,1,1.02
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,30-45,Medium,Long,High,116224.24100000001,Premium,0,0.77
707,France,Female,46,7,127476.73,2,1,1,146011.55,0,46-60,Medium,Long,High,108941.82999999999,Premium,2,0.87
610,France,Female,27,9,159561.93,1,0,1,103381.47,0,<30,Medium,Long,High,112595.40599999999,Premium,1,1.54
744,France,Male,42,1,112419.92,1,1,1,83022.92,0,30-45,High,New,Medium,81316.836,High,1,1.35
598,France,Male,28,8,129991.76,2,0,1,46041.08,0,<30,Medium,Long,High,80408.204,High,2,2.82
562,Spain,Male,36,5,0.0,1,0,1,182843.24,0,30-45,Low,Mid,Zero,55852.971999999994,Medium,1,0.0
621,Spain,Female,59,2,0.0,2,1,1,171364.18,0,46-60,Medium,New,Zero,51809.25399999999,Medium,2,0.0
659,France,Female,50,3,0.0,1,1,0,183399.12,1,46-60,Medium,Mid,Zero,55619.736,Medium,0,0.0
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0,30-45,High,Mid,Medium,91652.715,High,2,0.58
606,France,Female,39,3,0.0,2,1,0,50560.45,1,30-45,Medium,Mid,Zero,15768.134999999998,Low,0,0.0
603,Spain,Female,39,5,162390.52,2,1,0,54702.66,0,30-45,Medium,Mid,High,98606.05799999999,Premium,0,2.97
506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0,46-60,Low,Mid,High,119286.26499999998,Premium,0,2.43
715,France,Male,21,8,0.0,2,1,0,68666.63,0,<30,Medium,Long,Zero,22199.989,Low,0,0.0
690,France,Male,47,2,0.0,2,1,0,151375.73,0,46-60,Medium,New,Zero,45812.719000000005,Medium,0,0.0
644,France,Female,40,10,139180.97,1,1,1,19959.67,0,30-45,Medium,Long,High,77578.386,High,1,6.97
589,France,Male,36,8,114435.47,1,1,0,26955.72,0,30-45,Medium,Long,Medium,66904.451,Medium,0,4.25
592,France,Female,66,5,149950.19,1,1,1,76267.59,0,60+,Medium,Mid,High,98855.372,Premium,1,1.97
632,France,Male,42,4,126115.6,1,1,0,100998.5,0,30-45,Medium,Mid,High,94157.35,High,0,1.25
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0,46-60,Low,Long,Medium,114419.48800000001,Premium,1,0.58
588,France,Male,30,3,115007.08,1,0,0,176858.5,0,<30,Medium,Mid,Medium,111161.09,Premium,0,0.65
617,France,Male,54,6,102141.9,1,1,1,45325.26,0,46-60,Medium,Mid,Medium,65868.52799999999,Medium,1,2.25
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,30-45,Medium,Mid,High,124730.804,Premium,0,0.7
810,France,Male,32,9,120879.73,2,0,1,78896.59,0,30-45,High,Long,Medium,85908.842,High,2,1.53
767,Spain,Male,47,5,0.0,1,1,0,121964.46,1,46-60,High,Mid,Zero,37589.338,Low,0,0.0
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,0,46-60,Medium,Long,Medium,46504.26,Medium,1,7.39
589,Spain,Female,27,4,0.0,2,1,0,144181.48,0,<30,Medium,Mid,Zero,44054.444,Medium,0,0.0
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0,30-45,High,Mid,Medium,69064.405,Medium,2,3.56
724,France,Female,34,3,132352.69,1,1,0,80320.3,0,30-45,High,Mid,High,90872.435,High,0,1.65
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0,30-45,Low,Mid,High,147795.001,Premium,0,0.98
580,France,Male,34,6,0.0,2,1,1,160095.31,0,30-45,Low,Mid,Zero,49228.593,Medium,2,0.0
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,60+,Low,New,Medium,76453.242,High,2,2.31
711,France,Female,29,3,130181.47,2,1,0,31811.44,0,<30,Medium,Mid,High,75234.167,High,0,4.09
706,Germany,Male,32,5,88348.43,2,1,1,104181.78,0,30-45,Medium,Mid,Medium,76428.749,High,2,0.85
703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,30-45,Medium,Mid,Zero,21500.157,Low,2,0.0
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0,30-45,Medium,New,High,131685.481,Premium,2,0.75
603,France,Male,32,7,0.0,1,1,0,198055.94,1,30-45,Medium,Long,Zero,60816.782,Medium,0,0.0
598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0,30-45,Medium,New,Medium,65218.986,Medium,1,2.42
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,30-45,High,Mid,Medium,71963.741,Medium,0,1.98
687,France,Female,61,7,80538.56,1,1,0,131305.37,1,60+,Medium,Long,Medium,81060.891,High,0,0.61
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,30-45,Medium,Mid,Medium,68248.53,Medium,2,2.53
605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0,60+,Medium,New,Medium,87056.348,High,1,0.33
516,France,Female,40,9,0.0,2,0,1,33266.29,0,30-45,Low,Long,Zero,11779.887,Low,2,0.0
572,France,Female,39,2,0.0,2,1,1,555.28,0,30-45,Low,New,Zero,566.584,Low,2,0.0
557,France,Male,42,6,177822.03,1,1,0,150944.31,1,30-45,Low,Mid,High,135394.308,Premium,0,1.18
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1,46-60,Low,Mid,Medium,78123.624,High,0,1.52
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,<30,Medium,Long,High,94690.63699999999,High,1,4.69
483,France,Male,27,1,77805.66,1,1,1,2101.89,0,<30,Low,New,Medium,39733.397000000004,Low,1,37.02
702,France,Male,50,3,0.0,2,0,0,94949.84,0,46-60,Medium,Mid,Zero,29084.951999999997,Low,0,0.0
670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1,46-60,Medium,Mid,High,118106.5,Premium,0,1.77
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,30-45,High,Mid,Medium,85106.228,High,0,1.66
850,France,Female,30,3,0.0,2,1,0,116692.8,0,<30,High,Mid,Zero,35607.84,Low,0,0.0
554,France,Female,39,10,160132.75,1,1,0,32824.15,0,30-45,Low,Long,High,91913.62,High,0,4.88
588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0,30-45,Medium,Long,Medium,78411.723,High,0,0.5
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0,30-45,High,Mid,High,116786.359,Premium,2,1.41
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1,30-45,High,New,High,72395.23400000001,High,0,6.31
582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0,<30,Medium,Long,High,91523.83,High,0,2.83
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,0,30-45,Medium,Mid,Medium,95171.464,High,1,0.58
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1,46-60,High,Long,High,117425.628,Premium,0,0.76
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,0,30-45,Low,Long,Medium,95736.146,High,1,0.69
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0,30-45,Medium,Mid,Medium,100333.264,Premium,2,0.7
649,France,Male,39,3,113096.41,1,1,1,60335.24,0,30-45,Medium,Mid,Medium,75248.777,High,1,1.87
679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,30-45,Medium,Long,Zero,50527.187,Medium,2,0.0
639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,30-45,Medium,Long,High,123364.663,Premium,0,0.96
790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,46-60,High,Long,Medium,115260.824,Premium,1,0.69
565,France,Male,32,9,0.0,2,1,0,5388.3,0,30-45,Low,Long,Zero,3416.49,Low,0,0.0
478,France,Female,50,2,0.0,1,0,1,93332.64,1,46-60,Low,New,Zero,28399.791999999998,Low,1,0.0
825,France,Male,29,3,148874.01,2,0,1,71192.82,0,<30,High,Mid,High,96394.85100000001,High,2,2.09
528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0,30-45,Low,New,Medium,85161.942,High,1,0.4
577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0,30-45,Low,Mid,Medium,88978.443,High,1,1.0
663,France,Male,24,7,0.0,2,1,1,166310.82,0,<30,Medium,Long,Zero,51293.246,Medium,2,0.0
505,Germany,Female,25,5,114268.85,2,1,1,126728.27,0,<30,Low,Mid,Medium,96152.906,High,2,0.9
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0,<30,Medium,Mid,Medium,69007.857,Medium,0,3.87
586,France,Female,38,6,0.0,2,1,1,37935.83,0,30-45,Medium,Mid,Zero,12580.749,Low,2,0.0
850,France,Female,35,9,0.0,2,0,0,25329.48,0,30-45,High,Long,Zero,9398.844,Low,0,0.0
629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0,30-45,Medium,New,Low,32877.804,Low,0,0.72
744,France,Male,56,9,0.0,2,1,1,169498.61,0,46-60,High,Long,Zero,52649.58299999999,Medium,2,0.0
750,France,Male,36,7,136492.92,3,1,1,26500.29,1,30-45,High,Long,High,77596.547,High,3,5.15
637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0,<30,Medium,Mid,Medium,112375.368,Premium,1,0.74
575,France,Female,40,1,139532.34,1,1,0,181294.39,0,30-45,Low,New,High,124354.487,Premium,0,0.77
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,0,46-60,Medium,New,High,96087.45300000001,High,1,8.21
571,France,Male,40,5,0.0,2,0,0,72849.29,0,30-45,Low,Mid,Zero,22854.786999999997,Low,0,0.0
590,France,Male,41,1,89086.31,1,1,0,24499.97,0,30-45,Medium,New,Medium,52093.146,Medium,0,3.64
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0,30-45,Medium,Mid,Medium,78370.211,High,0,0.97
640,Germany,Female,30,5,32197.64,1,0,1,141446.01,0,<30,Medium,Mid,Low,59532.623,Medium,1,0.23
670,France,Male,38,7,0.0,2,1,1,77864.41,0,30-45,Medium,Long,Zero,24759.323,Low,2,0.0
737,France,Female,33,4,0.0,2,1,0,115115.32,0,30-45,High,Mid,Zero,35334.596,Low,0,0.0
555,Spain,Male,32,10,0.0,2,0,1,168605.96,0,30-45,Low,Long,Zero,52581.78799999999,Medium,2,0.0
742,France,Male,33,6,0.0,2,0,0,38550.4,0,30-45,High,Mid,Zero,12765.12,Low,0,0.0
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1,30-45,Medium,New,High,118338.77299999999,Premium,0,0.87
560,France,Female,35,1,0.0,2,1,0,3701.63,0,30-45,Low,New,Zero,1310.489,Low,0,0.0
654,France,Male,38,8,0.0,2,1,0,88659.44,0,30-45,Medium,Long,Zero,28197.832,Low,0,0.0
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0,30-45,High,New,Medium,50924.158,Medium,2,1.68
611,France,Female,53,7,0.0,2,0,1,156495.39,1,46-60,Medium,Long,Zero,48348.617000000006,Medium,2,0.0
559,Spain,Male,34,0,0.0,1,1,0,182988.94,0,30-45,Low,New,Zero,54896.682,Medium,0,0.0
481,France,Male,37,8,152303.66,2,1,1,175082.2,0,30-45,Low,Long,High,130276.49,Premium,2,0.87
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,0,30-45,High,Mid,High,125595.73700000001,Premium,0,1.07
675,France,Male,32,1,0.0,3,1,0,85901.09,0,30-45,Medium,New,Zero,25970.326999999997,Low,0,0.0
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0,30-45,High,New,Medium,109755.56599999999,Premium,0,0.5
610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0,46-60,Medium,Mid,Medium,91835.32699999999,High,0,1.08
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,30-45,Low,Long,High,111302.68000000001,Premium,2,1.11
624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0,30-45,Medium,Mid,High,106964.253,Premium,0,1.43
709,France,Female,36,8,0.0,2,1,1,69676.55,0,30-45,Medium,Long,Zero,22502.965,Low,2,0.0
605,France,Female,34,2,0.0,1,0,0,35982.42,0,30-45,Medium,New,Zero,11194.725999999999,Low,0,0.0
706,Spain,Male,53,7,0.0,2,0,1,117939.17,0,46-60,Medium,Long,Zero,36781.751,Low,2,0.0
567,Spain,Male,40,8,28649.64,1,1,1,95140.62,0,30-45,Low,Long,Low,44467.005999999994,Medium,1,0.3
747,France,Female,21,4,81025.6,2,1,0,167682.57,0,<30,High,Mid,Medium,91617.571,High,0,0.48
664,France,Male,57,1,0.0,2,1,1,56562.57,0,46-60,Medium,New,Zero,17168.771,Low,2,0.0
711,France,Female,39,3,152462.79,1,1,0,90305.97,0,30-45,Medium,Mid,High,103923.186,Premium,0,1.69
609,France,Male,25,10,0.0,1,0,1,109895.16,0,<30,Medium,Long,Zero,34968.548,Low,1,0.0
632,Spain,Male,28,7,155519.59,1,1,0,1843.24,0,<30,Medium,Long,High,79712.76699999999,High,0,84.37
725,France,Female,36,1,118851.05,1,1,1,102747.02,0,30-45,High,New,Medium,90449.631,High,1,1.16
850,France,Female,34,9,92899.27,2,1,0,97465.89,0,30-45,High,Long,Medium,77489.402,High,0,0.95
682,France,Male,40,4,0.0,1,0,1,105352.55,0,30-45,Medium,Mid,Zero,32405.765,Low,1,0.0
797,France,Male,37,4,75263.7,1,1,0,85801.77,0,30-45,High,Mid,Medium,64172.380999999994,Medium,0,0.88
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0,30-45,Medium,New,High,94963.17,High,1,2.13
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,30-45,High,Mid,Medium,107404.038,Premium,0,0.6
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0,<30,High,Mid,Medium,52627.55,Medium,1,4.2
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0,30-45,Medium,New,High,133766.801,Premium,0,1.15
722,France,Male,40,6,0.0,2,1,1,111893.09,0,30-45,High,Mid,Zero,34767.926999999996,Low,2,0.0
692,France,Female,34,7,0.0,2,1,0,195074.62,0,30-45,Medium,Long,Zero,59922.386,Medium,0,0.0
584,France,Female,35,2,114321.28,2,0,0,15959.01,0,30-45,Medium,New,Medium,62348.343,Medium,0,7.16
644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1,46-60,Medium,Mid,Medium,70368.67199999999,Medium,0,1.32
598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1,46-60,Medium,Mid,Medium,64437.077,Medium,3,1.38
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,46-60,High,Long,Medium,51515.91,Medium,1,3.6
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1,46-60,Medium,Mid,Medium,62460.777,Medium,1,0.84
850,France,Female,39,2,0.0,2,1,0,179451.42,0,30-45,High,New,Zero,54235.426,Medium,0,0.0
521,France,Male,43,8,0.0,1,1,1,93180.09,0,30-45,Low,Long,Zero,29554.027,Low,1,0.0
675,France,Male,69,1,0.0,2,1,0,157097.09,0,60+,Medium,New,Zero,47329.127,Medium,0,0.0
746,France,Male,58,3,0.0,3,1,1,80344.96,1,46-60,High,Mid,Zero,24703.488,Low,3,0.0
770,France,Female,33,4,0.0,1,1,0,26080.54,1,30-45,High,Mid,Zero,8624.162,Low,0,0.0
618,France,Male,30,3,133844.22,1,1,1,31406.93,0,<30,Medium,Mid,High,76944.189,High,1,4.26
556,France,Male,36,7,154872.08,2,1,1,32044.64,0,30-45,Low,Long,High,88449.432,High,2,4.83
749,France,Female,27,9,0.0,2,1,0,132734.87,0,<30,High,Long,Zero,41620.460999999996,Medium,0,0.0
702,Spain,Male,43,6,116121.67,1,1,0,61602.42,0,30-45,Medium,Mid,Medium,77741.561,High,0,1.89
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1,30-45,Low,Mid,Medium,67143.582,Medium,1,2.59
587,France,Male,47,6,71026.77,1,1,0,57962.41,0,46-60,Medium,Mid,Medium,54102.10800000001,Medium,0,1.23
639,France,Male,38,3,0.0,1,1,0,42862.82,0,30-45,Medium,Mid,Zero,13458.846,Low,0,0.0
643,France,Male,33,4,0.0,2,1,1,152992.04,0,30-45,Medium,Mid,Zero,46697.612,Medium,2,0.0
600,France,Female,41,1,0.0,2,1,1,91193.65,0,30-45,Medium,New,Zero,27558.094999999998,Low,2,0.0
651,France,Male,53,7,0.0,2,1,1,130132.41,0,46-60,Medium,Long,Zero,40439.723,Low,2,0.0
666,France,Female,27,4,0.0,2,0,0,88751.45,0,<30,Medium,Mid,Zero,27425.434999999998,Low,0,0.0
520,France,Female,39,6,145644.05,1,0,0,104118.93,0,30-45,Low,Mid,High,105257.704,Premium,0,1.4
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0,46-60,Medium,Long,High,78842.333,High,0,3.09
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0,30-45,Low,Mid,Medium,77960.769,High,0,1.45
586,France,Male,64,1,0.0,2,1,1,53710.23,0,60+,Medium,New,Zero,16313.069,Low,2,0.0
617,France,Female,35,5,0.0,2,0,1,13066.3,0,30-45,Medium,Mid,Zero,4919.889999999999,Low,2,0.0
712,Spain,Female,30,6,0.0,2,1,0,152417.97,0,<30,Medium,Mid,Zero,46925.390999999996,Medium,0,0.0
654,France,Male,55,3,87485.67,1,1,1,3299.01,0,46-60,Medium,Mid,Medium,45332.538,Medium,1,26.52
605,France,Male,27,9,0.0,2,1,0,198091.81,0,<30,Medium,Long,Zero,61227.543,Medium,0,0.0
491,France,Female,36,0,53369.13,1,1,1,103934.12,0,30-45,Low,New,Medium,57864.80099999999,Medium,1,0.51
707,France,Female,35,9,0.0,2,1,1,70403.65,0,30-45,Medium,Long,Zero,22921.094999999998,Low,2,0.0
638,Spain,Male,34,5,146679.77,1,1,0,102179.86,0,30-45,Medium,Mid,High,104993.843,Premium,0,1.44
683,France,Male,43,2,112499.42,2,1,0,30375.18,0,30-45,Medium,New,Medium,65762.264,Medium,0,3.7
815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0,30-45,High,New,Low,80032.552,High,0,0.26
645,Spain,Male,38,1,68079.8,1,0,1,166264.89,0,30-45,Medium,New,Medium,84119.367,High,1,0.41
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,0,46-60,Medium,Mid,High,107384.531,Premium,1,1.81
683,France,Male,30,4,66190.33,1,1,1,115186.97,0,<30,Medium,Mid,Medium,68451.256,Medium,1,0.57
705,France,Female,37,10,0.0,2,1,1,13935.53,1,30-45,Medium,Long,Zero,6180.659,Low,2,0.0
647,France,Male,35,4,123761.68,1,1,0,83910.4,0,30-45,Medium,Mid,Medium,87853.95999999999,High,0,1.47
786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1,30-45,High,New,Medium,71576.492,Medium,0,3.52
534,France,Male,41,9,0.0,2,1,0,13871.34,0,30-45,Low,Long,Zero,5961.402,Low,0,0.0
602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0,30-45,Medium,New,High,111504.51000000001,Premium,1,1.0
695,France,Female,42,0,0.0,2,0,1,140724.64,0,30-45,Medium,New,Zero,42217.392,Medium,2,0.0
553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,<30,Low,Long,High,71866.833,Medium,0,6.21
516,Spain,Female,31,3,0.0,2,1,0,124202.26,0,30-45,Low,Mid,Zero,37860.678,Low,0,0.0
655,France,Female,34,3,0.0,2,1,0,159638.77,0,30-45,Medium,Mid,Zero,48491.630999999994,Medium,0,0.0
849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1,46-60,High,Long,High,119584.44,Premium,0,0.78
520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1,30-45,Low,Mid,High,83602.494,High,3,5.95
568,Spain,Female,46,3,0.0,2,1,1,29372.62,0,46-60,Low,Mid,Zero,9411.786,Low,2,0.0
695,Spain,Male,32,9,0.0,3,0,1,38533.79,0,30-45,Medium,Long,Zero,13360.137,Low,3,0.0
807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1,<30,High,Long,High,131221.269,Premium,0,1.06
642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1,30-45,Medium,New,Medium,80019.256,High,3,2.15
703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1,30-45,Medium,New,High,80356.88,High,1,4.53
556,France,Male,38,2,114756.14,1,1,0,193214.05,0,30-45,Low,New,Medium,115742.285,Premium,0,0.59
585,France,Female,30,6,0.0,2,1,1,137757.69,0,<30,Medium,Mid,Zero,42527.307,Medium,2,0.0
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1,46-60,Medium,Long,High,83089.45000000001,High,0,11.68
524,Spain,Female,32,6,0.0,1,1,1,132861.9,1,30-45,Low,Mid,Zero,41058.57,Low,1,0.0
556,Germany,Female,31,1,128663.81,2,1,0,125083.29,0,30-45,Low,New,High,102056.89199999999,Premium,0,1.03
504,Spain,Male,44,4,113522.64,1,1,1,12405.2,0,30-45,Low,Mid,Medium,61282.88,Medium,1,9.15
731,Spain,Female,26,3,0.0,2,1,0,37697.29,0,<30,High,Mid,Zero,11909.187,Low,0,0.0
651,France,Male,34,3,0.0,2,1,1,105599.65,0,30-45,Medium,Mid,Zero,32279.894999999997,Low,2,0.0
675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1,30-45,Medium,Long,Medium,83953.169,High,0,0.55
657,Spain,Female,22,6,0.0,3,0,1,168412.07,1,<30,Medium,Mid,Zero,51723.621,Medium,3,0.0
686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0,30-45,Medium,Long,High,127969.986,Premium,2,0.77
690,France,Female,35,9,107944.33,2,0,0,48478.47,0,30-45,Medium,Long,Medium,70315.706,Medium,0,2.23
567,France,Male,36,7,0.0,2,0,1,3896.08,0,30-45,Low,Long,Zero,2568.8239999999996,Low,2,0.0
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,46-60,Low,New,Medium,99932.79000000001,Premium,0,0.91
446,Spain,Female,45,10,125191.69,1,1,1,128260.86,1,30-45,Low,Long,High,103074.103,Premium,1,0.98
850,France,Male,31,1,96399.31,2,1,0,106534.15,0,30-45,High,New,Medium,80359.9,High,0,0.9
637,France,Male,41,2,0.0,2,0,1,102515.42,0,30-45,Medium,New,Zero,31154.625999999997,Low,2,0.0
499,France,Male,60,7,76961.6,2,1,1,83643.87,0,46-60,Low,Long,Medium,64973.960999999996,Medium,2,0.92
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1,30-45,Medium,Long,Medium,92409.925,High,0,0.71
684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1,30-45,Medium,New,High,72607.314,High,2,4.23
612,France,Male,32,3,121394.42,1,1,0,164081.42,0,30-45,Medium,Mid,Medium,110521.636,Premium,0,0.74
813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1,<30,High,Mid,Medium,110422.764,Premium,0,0.56
850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0,30-45,High,New,Medium,104229.078,Premium,0,0.71
795,Spain,Male,29,4,0.0,2,0,0,155711.64,0,<30,High,Mid,Zero,47513.492000000006,Medium,0,0.0
628,Spain,Female,55,7,0.0,3,1,0,85890.75,1,46-60,Medium,Long,Zero,27167.225,Low,0,0.0
565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0,30-45,Low,Long,High,99253.782,Premium,2,1.73
601,France,Male,39,3,72647.64,1,1,0,41777.9,1,30-45,Medium,Mid,Medium,49457.19,Medium,0,1.74
802,Spain,Male,40,4,0.0,2,1,1,81908.09,0,30-45,High,Mid,Zero,25372.427,Low,2,0.0
614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1,30-45,Medium,Mid,Medium,91183.57699999999,High,2,0.69
434,Spain,Male,55,6,0.0,1,0,1,73562.05,1,46-60,Low,Mid,Zero,23268.615,Low,1,0.0
522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0,30-45,Low,Long,Medium,113561.01000000001,Premium,2,0.75
550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0,30-45,Low,New,Medium,109815.188,Premium,0,0.65
599,Spain,Male,25,3,0.0,2,1,1,120790.02,0,<30,Medium,Mid,Zero,36837.006,Low,2,0.0
493,France,Female,36,5,148667.81,2,1,0,56092.51,0,30-45,Low,Mid,High,92161.658,High,0,2.65
755,France,Male,34,3,0.0,2,1,1,158816.03,0,30-45,High,Mid,Zero,48244.809,Medium,2,0.0
605,France,Female,62,4,111065.93,2,0,1,125660.99,0,60+,Medium,Mid,Medium,94031.26199999999,High,2,0.88
708,France,Male,41,0,0.0,1,1,0,128400.62,0,30-45,Medium,New,Zero,38520.185999999994,Low,0,0.0
699,France,Male,44,8,158697.61,1,1,0,107181.22,0,30-45,Medium,Long,High,113103.17099999999,Premium,0,1.48
763,France,Female,53,4,0.0,1,1,0,77203.72,1,46-60,High,Mid,Zero,23961.115999999998,Low,0,0.0
743,Spain,Male,25,6,0.0,2,1,0,129740.11,0,<30,High,Mid,Zero,40122.032999999996,Low,0,0.0
