CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CLV_Score,EngagementScore,Balance_Salary_Ratio,Geography_France,Geography_Germany,Geography_Spain,Churn_Probability,Risk_Tier,Actual_Churn
731,0,35,2,127862.93,2,1,0,139083.7,106056.575,0,0.92,False,True,False,0.38,Medium Risk,0
739,0,40,5,149131.03,3,1,1,60036.99,93576.612,3,2.48,False,True,False,0.859,Critical Risk,1
595,1,30,5,100683.54,1,1,1,178361.04,104850.082,1,0.56,False,False,True,0.127,Low Risk,0
664,1,53,7,187602.18,1,1,0,186392.99,151118.987,0,1.01,False,False,True,0.69,High Risk,1
639,1,27,2,0.0,2,0,0,125244.18,37973.25399999999,0,0.0,True,False,False,0.085,Low Risk,0
683,1,38,5,127616.56,1,1,0,123846.07,101962.101,0,1.03,True,False,False,0.344,Medium Risk,0
769,1,73,1,0.0,1,1,1,29792.11,9137.633,1,0.0,True,False,False,0.348,Medium Risk,0
593,1,32,3,0.0,2,1,1,151978.36,46193.508,2,0.0,True,False,False,0.035,Low Risk,0
624,1,45,3,68639.57,1,1,0,168002.31,85320.478,0,0.41,True,False,False,0.854,Critical Risk,1
612,1,62,0,167026.61,2,1,1,192892.05,141380.91999999998,2,0.87,False,False,True,0.302,Medium Risk,0
548,1,29,4,0.0,2,0,1,48673.18,15401.954,2,0.0,True,False,False,0.033,Low Risk,0
525,1,25,10,0.0,2,1,0,69361.95,22808.585,0,0.0,False,False,True,0.052,Low Risk,0
805,1,31,4,0.0,2,1,0,4798.12,2239.436,0,0.0,True,False,False,0.086,Low Risk,0
465,1,33,6,0.0,2,1,1,95500.98,29850.294,2,0.0,False,False,True,0.019,Low Risk,0
706,1,46,4,105214.58,1,1,0,108699.59,86017.167,0,0.97,False,True,False,0.913,Critical Risk,1
649,0,70,9,116854.71,2,0,1,107125.79,92365.092,2,1.09,False,True,False,0.266,Low Risk,0
507,0,36,4,83543.37,1,0,0,140134.43,84612.014,0,0.6,True,False,False,0.384,Medium Risk,0
561,1,27,9,135637.0,1,1,0,153080.4,115542.62,0,0.89,True,False,False,0.193,Low Risk,1
648,1,39,6,130694.89,2,1,1,153955.38,112734.059,2,0.85,True,False,False,0.101,Low Risk,1
579,1,29,10,73194.52,2,1,1,129209.09,77359.987,2,0.57,True,False,False,0.089,Low Risk,0
650,1,46,9,149003.76,2,1,0,176902.83,129372.729,0,0.84,False,True,False,0.658,High Risk,0
501,0,24,4,130806.42,2,1,0,80241.14,90275.552,0,1.63,False,True,False,0.322,Medium Risk,0
535,1,38,8,0.0,2,1,0,136620.64,42586.192,0,0.0,True,False,False,0.106,Low Risk,0
718,0,35,8,0.0,2,1,0,94820.85,30046.255,0,0.0,True,False,False,0.086,Low Risk,0
505,0,34,10,104498.79,1,0,1,126451.14,92184.737,1,0.83,True,False,False,0.085,Low Risk,0
631,0,33,7,0.0,1,1,1,58043.02,18812.906,1,0.0,True,False,False,0.222,Low Risk,1
473,1,25,6,110666.42,2,0,0,46758.42,70560.736,0,2.37,True,False,False,0.144,Low Risk,0
611,0,34,4,0.0,2,1,0,170950.58,52085.17399999999,0,0.0,False,False,True,0.113,Low Risk,0
477,1,57,9,114023.64,2,1,1,71167.17,80161.97099999999,2,1.6,True,False,False,0.2,Low Risk,1
695,0,36,4,161533.0,1,1,0,100940.91,111848.773,0,1.6,True,False,False,0.324,Medium Risk,0
581,1,50,4,0.0,2,1,1,80701.72,25010.516,2,0.0,False,False,True,0.131,Low Risk,0
610,1,50,5,130554.51,3,1,0,184758.17,121704.706,0,0.71,False,False,True,0.802,Critical Risk,1
636,1,48,1,170833.46,1,1,0,110510.28,118769.81399999998,0,1.55,True,False,False,0.76,Critical Risk,1
687,0,35,1,125141.24,2,1,1,148537.07,107331.741,2,0.84,False,True,False,0.132,Low Risk,0
477,0,22,5,82559.42,2,0,0,163112.9,91213.58,0,0.51,True,False,False,0.2,Low Risk,1
494,0,37,5,107106.33,2,1,0,172063.09,106172.092,0,0.62,False,True,False,0.41,Medium Risk,0
704,1,44,9,153656.85,1,1,0,158742.81,126251.268,0,0.97,False,False,True,0.56,High Risk,0
484,1,29,4,130114.39,1,1,0,164017.89,115062.562,0,0.79,True,False,False,0.191,Low Risk,0
537,0,39,3,135309.36,1,1,0,31728.86,77773.33799999999,0,4.26,False,True,False,0.802,Critical Risk,1
548,1,37,9,0.0,2,0,0,98029.58,31208.874,0,0.0,True,False,False,0.129,Low Risk,0
748,0,60,3,0.0,2,1,1,78194.37,24058.311,2,0.0,False,False,True,0.049,Low Risk,0
695,0,44,8,0.0,2,1,1,70974.13,22892.239,2,0.0,False,False,True,0.059,Low Risk,0
702,1,23,7,98775.23,1,1,0,114603.96,85168.803,0,0.86,False,True,False,0.432,Medium Risk,0
585,0,40,7,0.0,2,0,0,146156.98,45247.094000000005,0,0.0,True,False,False,0.229,Low Risk,0
706,0,38,5,163034.82,2,1,1,135662.17,123216.06100000002,2,1.2,False,True,False,0.14,Low Risk,0
850,1,39,7,79259.99,1,0,1,186910.74,97103.217,1,0.42,True,False,False,0.27,Low Risk,0
712,1,42,1,87842.98,1,0,0,92223.59,71788.567,0,0.95,True,False,False,0.637,High Risk,0
518,1,38,10,84764.79,1,1,1,162253.9,93058.565,1,0.52,True,False,False,0.172,Low Risk,0
569,1,35,4,93934.63,1,1,0,184748.23,103191.784,0,0.51,True,False,False,0.264,Low Risk,0
721,1,32,10,0.0,1,1,0,136119.96,42835.988,0,0.0,False,False,True,0.338,Medium Risk,1
605,0,39,3,0.0,2,1,0,199390.45,60417.135,0,0.0,True,False,False,0.153,Low Risk,0
738,0,49,3,0.0,3,1,1,65066.48,20119.944,3,0.0,False,False,True,0.713,Critical Risk,1
662,1,22,2,126362.57,2,1,1,97382.8,92796.125,2,1.3,True,False,False,0.054,Low Risk,0
841,0,27,8,0.0,1,1,0,171922.72,53176.816,0,0.0,True,False,False,0.422,Medium Risk,0
703,1,45,7,0.0,2,1,1,68831.72,22049.516,2,0.0,True,False,False,0.074,Low Risk,0
651,0,44,2,0.0,3,1,0,102530.35,31159.105,0,0.0,True,False,False,0.62,High Risk,1
565,0,33,8,130368.31,2,1,0,105642.43,98476.884,0,1.23,False,True,False,0.369,Medium Risk,0
565,1,44,1,0.0,2,0,1,89602.81,27080.843,2,0.0,True,False,False,0.172,Low Risk,0
521,0,38,6,0.0,2,1,0,51454.06,16636.218,0,0.0,True,False,False,0.071,Low Risk,0
714,0,40,9,46520.69,1,1,1,96687.25,54066.52,1,0.48,True,False,False,0.211,Low Risk,0
636,1,28,2,115265.14,1,0,0,191627.85,115520.925,0,0.6,False,True,False,0.765,Critical Risk,0
456,0,32,9,133060.63,1,1,1,125167.92,105880.691,1,1.06,False,True,False,0.272,Low Risk,0
686,1,39,3,111695.62,1,0,0,136643.84,97440.962,0,0.82,True,False,False,0.456,Medium Risk,0
548,0,32,2,98986.28,1,1,1,55867.38,66653.35399999999,1,1.77,False,True,False,0.209,Low Risk,0
554,1,44,9,135814.7,2,0,0,115091.38,104234.764,0,1.18,True,False,False,0.546,High Risk,0
649,1,41,2,125785.23,1,1,1,70523.92,84449.791,1,1.78,True,False,False,0.178,Low Risk,0
750,1,38,1,0.0,2,1,0,47764.99,14529.497,0,0.0,True,False,False,0.07,Low Risk,0
724,1,41,4,142880.28,3,0,0,185541.2,127902.5,0,0.77,False,False,True,0.648,High Risk,1
595,0,46,10,0.0,1,1,0,73489.15,24046.745,0,0.0,True,False,False,0.685,High Risk,1
691,0,21,3,103000.94,1,1,1,104648.58,83495.044,1,0.98,False,False,True,0.063,Low Risk,0
807,0,47,1,95120.59,1,0,0,127875.1,86122.825,0,0.74,True,False,False,0.714,Critical Risk,0
470,0,30,4,125385.01,1,1,0,68293.93,83980.684,0,1.84,False,False,True,0.318,Medium Risk,0
662,0,74,6,0.0,2,1,0,123583.85,38275.155,0,0.0,True,False,False,0.487,Medium Risk,0
519,0,39,2,112957.26,2,1,0,97593.16,86156.578,0,1.16,True,False,False,0.253,Low Risk,0
755,0,31,5,0.0,2,0,1,194660.78,59398.234,2,0.0,True,False,False,0.055,Low Risk,0
593,0,41,6,0.0,2,1,1,99136.49,30940.947,2,0.0,True,False,False,0.073,Low Risk,0
713,0,47,1,95994.98,1,1,0,197529.23,107456.259,0,0.49,False,True,False,0.917,Critical Risk,0
619,1,28,6,99152.73,2,1,0,48475.12,65318.901,0,2.05,False,True,False,0.269,Low Risk,0
584,1,48,2,213146.2,1,1,0,75161.25,129521.475,0,2.84,False,False,True,0.638,High Risk,1
641,1,36,1,0.0,2,1,0,102021.39,30806.417,0,0.0,False,False,True,0.092,Low Risk,0
602,1,42,6,158414.85,1,1,1,131886.46,119973.363,1,1.2,False,True,False,0.521,High Risk,0
539,0,39,1,0.0,1,1,1,28184.7,8655.41,1,0.0,True,False,False,0.322,Medium Risk,0
713,1,32,1,117094.02,1,0,0,149558.83,103614.659,0,0.78,True,False,False,0.28,Low Risk,1
850,0,22,7,91560.58,2,0,0,10541.38,50342.704,0,8.69,False,True,False,0.269,Low Risk,0
642,1,56,6,103244.86,2,1,0,143049.72,95737.346,0,0.72,False,True,False,0.845,Critical Risk,1
626,0,33,8,0.0,2,1,0,138504.28,43151.284,0,0.0,True,False,False,0.096,Low Risk,0
663,0,46,3,0.0,2,0,1,176276.1,53482.83,2,0.0,True,False,False,0.245,Low Risk,0
639,1,27,2,0.0,1,1,1,82938.99,25281.697,1,0.0,False,False,True,0.19,Low Risk,0
615,0,41,4,0.0,1,0,1,149278.96,45583.688,1,0.0,False,False,True,0.541,High Risk,0
832,0,61,2,0.0,1,0,1,127804.66,38741.398,1,0.0,True,False,False,0.519,High Risk,1
587,0,55,9,0.0,1,1,0,64593.07,21177.921,0,0.0,True,False,False,0.772,Critical Risk,0
614,0,44,6,0.0,2,0,1,104930.46,32679.138,2,0.0,True,False,False,0.173,Low Risk,0
439,1,66,9,0.0,1,1,0,65535.56,21460.668,0,0.0,True,False,False,0.744,Critical Risk,0
645,0,44,10,0.0,2,0,1,166707.22,52012.166,2,0.0,True,False,False,0.16,Low Risk,0
848,1,40,5,148495.64,1,0,0,158853.98,122904.014,0,0.93,False,True,False,0.62,High Risk,0
712,0,34,1,0.0,2,1,1,195052.12,58715.636,2,0.0,True,False,False,0.036,Low Risk,0
503,0,38,1,0.0,2,1,1,95153.24,28745.972,2,0.0,True,False,False,0.026,Low Risk,0
655,1,78,2,0.0,2,0,1,188435.38,56930.614,2,0.0,False,False,True,0.164,Low Risk,0
720,0,33,2,0.0,2,0,1,141031.08,42709.32399999999,2,0.0,True,False,False,0.037,Low Risk,0
538,1,42,1,98548.62,2,0,1,94047.75,77688.635,2,1.05,False,True,False,0.404,Medium Risk,0
715,0,34,4,124314.45,1,0,0,97782.92,92292.101,0,1.27,True,False,False,0.286,Low Risk,0
779,1,48,2,115290.27,1,0,0,98912.69,87718.94200000001,0,1.17,True,False,False,0.704,Critical Risk,1
570,0,34,10,0.0,2,0,1,183387.12,57016.136,2,0.0,False,False,True,0.032,Low Risk,0
598,0,48,6,120682.53,1,1,0,30635.52,70731.921,0,3.94,True,False,False,0.709,Critical Risk,1
850,1,34,2,0.0,2,0,0,51919.04,15975.712,0,0.0,True,False,False,0.073,Low Risk,0
717,1,22,6,101060.25,1,0,1,84699.56,77139.993,1,1.19,False,False,True,0.071,Low Risk,0
611,1,53,7,0.0,2,0,1,156495.39,48348.617000000006,2,0.0,True,False,False,0.223,Low Risk,1
731,0,29,10,0.0,2,1,1,162452.65,50735.795,2,0.0,True,False,False,0.033,Low Risk,0
756,0,67,4,0.0,3,1,1,93081.87,28724.561,3,0.0,True,False,False,0.516,High Risk,0
605,1,31,1,117992.59,1,1,1,183598.77,114275.926,1,0.64,False,True,False,0.34,Medium Risk,0
735,0,28,5,160454.15,2,0,1,114957.22,115714.241,2,1.4,False,True,False,0.251,Low Risk,0
810,0,35,3,96814.46,2,1,1,120511.03,85160.539,2,0.8,False,True,False,0.09,Low Risk,0
727,0,21,8,153344.72,1,1,1,163295.87,127261.121,1,0.94,False,True,False,0.235,Low Risk,0
757,1,71,0,88084.13,2,1,1,154337.47,90343.306,2,0.57,True,False,False,0.185,Low Risk,0
741,1,35,1,0.0,2,1,0,36557.55,11167.265,0,0.0,True,False,False,0.067,Low Risk,0
657,0,75,7,126273.95,1,0,1,91673.6,92039.055,1,1.38,False,False,True,0.172,Low Risk,0
758,1,40,5,93499.82,2,0,0,123218.81,84715.553,0,0.76,False,False,True,0.429,Medium Risk,0
714,0,29,9,0.0,2,1,0,129192.55,40557.765,0,0.0,False,False,True,0.055,Low Risk,0
550,0,31,5,142200.19,2,1,1,122221.71,108766.608,2,1.16,True,False,False,0.076,Low Risk,0
778,1,29,6,150358.97,1,1,0,62454.01,95115.688,0,2.41,False,True,False,0.544,High Risk,1
788,1,49,4,137455.99,1,1,0,184178.29,124781.482,0,0.75,False,True,False,0.885,Critical Risk,1
618,1,35,10,0.0,2,1,0,180439.75,56131.925,0,0.0,True,False,False,0.123,Low Risk,0
462,0,39,4,140133.08,2,0,0,131304.45,110257.875,0,1.07,True,False,False,0.397,Medium Risk,0
465,0,33,8,0.0,2,1,0,177668.55,54900.565,0,0.0,True,False,False,0.112,Low Risk,0
728,0,42,8,0.0,2,0,1,41823.22,14146.966,2,0.0,False,False,True,0.102,Low Risk,0
794,0,57,3,117056.46,1,1,0,93336.93,87129.30900000001,0,1.25,False,True,False,0.935,Critical Risk,1
730,0,34,1,0.0,2,1,1,126592.01,38177.603,2,0.0,True,False,False,0.024,Low Risk,0
633,0,38,2,91902.56,2,1,1,107673.35,78653.285,2,0.85,True,False,False,0.083,Low Risk,0
850,0,36,1,104077.19,2,0,1,68594.0,72816.795,2,1.52,True,False,False,0.081,Low Risk,0
704,0,47,5,0.0,2,1,1,145338.61,44601.58299999999,2,0.0,True,False,False,0.077,Low Risk,0
698,1,27,1,94920.71,1,1,1,40339.9,59762.325,1,2.35,True,False,False,0.052,Low Risk,0
635,1,37,9,146748.07,1,0,1,11407.58,78596.30900000001,1,12.86,False,True,False,0.385,Medium Risk,0
674,0,22,3,0.0,1,1,1,173940.59,52782.177,1,0.0,True,False,False,0.176,Low Risk,0
573,0,50,0,159304.07,1,0,1,155915.24,126426.607,1,1.02,False,False,True,0.465,Medium Risk,1
799,1,63,1,110314.21,2,1,0,37464.0,66596.30500000001,0,2.94,True,False,False,0.562,High Risk,1
548,1,46,1,0.0,1,1,1,104469.06,31540.718,1,0.0,True,False,False,0.542,High Risk,1
673,1,37,10,0.0,2,1,1,37411.35,13223.405,2,0.0,True,False,False,0.133,Low Risk,0
660,0,28,2,170890.05,2,1,0,41758.9,98372.695,0,4.09,False,True,False,0.253,Low Risk,0
558,1,36,0,126606.63,2,1,1,172363.52,115012.371,2,0.73,False,True,False,0.145,Low Risk,0
724,1,32,6,0.0,2,1,1,150026.79,46208.037,2,0.0,True,False,False,0.03,Low Risk,0
689,1,29,1,77556.79,2,1,1,122998.26,75877.87299999999,2,0.63,True,False,False,0.072,Low Risk,0
620,1,70,3,87926.24,2,1,0,33350.26,54568.198,0,2.64,True,False,False,0.641,High Risk,1
664,0,54,8,0.0,1,1,1,162719.69,50415.907,1,0.0,True,False,False,0.367,Medium Risk,1
702,0,32,8,71667.74,1,1,1,126082.18,75258.524,1,0.57,False,False,True,0.092,Low Risk,0
750,1,36,8,112940.07,1,0,1,9855.81,61026.778000000006,1,11.46,False,False,True,0.184,Low Risk,0
682,0,32,2,105163.88,2,1,1,164170.46,102233.078,2,0.64,False,True,False,0.066,Low Risk,0
610,0,42,6,0.0,2,1,0,158302.59,48690.777,0,0.0,False,False,True,0.219,Low Risk,1
443,0,44,2,0.0,1,1,0,159165.7,48149.71,0,0.0,True,False,False,0.813,Critical Risk,0
686,1,47,5,113328.93,1,1,0,124170.9,94915.735,0,0.91,True,False,False,0.694,High Risk,0
850,1,28,1,105245.34,1,0,1,74780.13,75256.709,1,1.41,True,False,False,0.057,Low Risk,0
438,0,38,2,0.0,2,1,0,136859.55,41457.865,0,0.0,True,False,False,0.112,Low Risk,0
682,1,48,7,0.0,2,1,0,65069.03,20920.709,0,0.0,True,False,False,0.459,Medium Risk,0
568,0,43,5,87612.64,4,1,1,107155.4,76952.94,4,0.82,False,True,False,0.824,Critical Risk,1
703,1,45,1,0.0,1,1,0,182784.11,55035.23299999999,0,0.0,False,False,True,0.798,Critical Risk,1
709,0,23,10,0.0,2,0,0,129590.18,40877.054,0,0.0,False,False,True,0.093,Low Risk,0
553,0,38,3,99844.68,1,0,0,187915.7,106897.05,0,0.53,True,False,False,0.436,Medium Risk,0
791,0,28,4,0.0,1,1,0,174435.48,53130.644,0,0.0,True,False,False,0.424,Medium Risk,0
416,0,35,8,0.0,1,0,0,119712.78,37513.834,0,0.0,False,False,True,0.472,Medium Risk,0
614,0,43,8,140733.74,1,1,1,166588.76,121943.498,1,0.84,False,True,False,0.617,High Risk,0
716,0,42,8,0.0,2,1,0,180800.42,55840.126,0,0.0,False,False,True,0.276,Low Risk,0
547,1,44,5,0.0,3,0,0,5459.07,2637.7209999999995,0,0.0,False,False,True,0.522,High Risk,1
846,1,41,5,0.0,3,1,0,3440.47,2032.141,0,0.0,True,False,False,0.389,Medium Risk,1
631,1,33,4,123246.7,1,0,0,112687.57,96229.621,0,1.09,False,True,False,0.687,High Risk,0
515,0,33,2,0.0,2,1,1,136028.97,41208.691,2,0.0,True,False,False,0.019,Low Risk,0
607,0,40,5,90594.55,1,0,1,181598.25,100776.75,1,0.5,False,True,False,0.607,High Risk,0
739,0,19,5,89750.21,1,1,0,193008.52,103777.661,0,0.47,False,False,True,0.301,Medium Risk,0
680,0,36,7,0.0,2,1,0,20109.21,7432.763,0,0.0,False,False,True,0.058,Low Risk,0
747,0,37,9,135776.36,3,1,0,85470.45,95329.315,0,1.59,False,True,False,0.734,Critical Risk,1
850,0,42,8,119839.69,1,0,1,51016.02,76824.651,1,2.35,False,True,False,0.515,High Risk,1
640,0,62,3,0.0,1,1,1,101663.47,31099.041,1,0.0,False,False,True,0.335,Medium Risk,0
563,1,34,6,139810.34,1,1,1,152417.79,116830.507,1,0.92,True,False,False,0.097,Low Risk,0
731,1,33,5,137388.01,2,1,0,165000.68,119194.209,0,0.83,False,False,True,0.267,Low Risk,0
497,0,32,8,0.0,2,1,0,67364.42,21809.326,0,0.0,True,False,False,0.051,Low Risk,0
674,0,36,2,154525.7,1,0,1,27468.72,85903.466,1,5.63,True,False,False,0.162,Low Risk,0
634,0,37,3,111432.77,2,1,1,167032.49,106426.132,2,0.67,False,True,False,0.117,Low Risk,0
516,1,47,9,128298.74,1,0,0,149614.17,110833.621,0,0.86,False,True,False,0.929,Critical Risk,1
689,0,39,7,0.0,2,0,0,14917.09,5875.127,0,0.0,True,False,False,0.147,Low Risk,0
750,0,33,2,152302.72,1,1,0,71333.44,97951.392,0,2.14,True,False,False,0.307,Medium Risk,0
